p (r/min),w (rad/s)
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0366667,0.000698132
0.22,0.00418879
0.88,0.0167552
0,0
-1.30167,-0.0247837
1.10917,0.0211185
2.365,0.0450295
2.365,0.0450295
2.42,0.0460767
1.5675,0.0298451
2.46583,0.0469494
0.44,0.00837758
1.83333,0.0349066
3.42833,0.0652753
3.81333,0.0726057
3.81333,0.0726057
-0.55,-0.010472
1.5125,0.0287979
0.705833,0.013439
0.788333,0.0150098
-0.5775,-0.0109956
-0.0733333,-0.00139626
1.8425,0.0350811
-0.3575,-0.00680678
1.55833,0.0296706
0.916667,0.0174533
-1.85167,-0.0352557
1.6225,0.0308923
-0.77,-0.0146608
0.586667,0.0111701
0,0
0,0
0,0
0.256667,0.00488692
2.01667,0.0383972
2.74083,0.0521853
2.67667,0.0509636
1.87917,0.0357792
2.35583,0.044855
1.98917,0.0378736
3.2725,0.0623083
2.62167,0.0499164
1.7325,0.0329867
0.0916667,0.00174533
0.77,0.0146608
1.61333,0.0307178
1.595,0.0303687
4.38167,0.0834267
8.24083,0.156905
9.13917,0.174009
13.2,0.251327
11.9167,0.226893
6.60917,0.125838
16.8758,0.321315
9.6525,0.183783
15.07,0.286932
13.97,0.265988
11.6967,0.222704
13.53,0.257611
15.6292,0.297579
12.6042,0.239983
12.8608,0.24487
15.4275,0.293739
13.1175,0.249757
13.2183,0.251676
14.9783,0.285187
14.025,0.267035
12.76,0.24295
11.5408,0.219737
15.0242,0.286059
14.7308,0.280474
11.7058,0.222879
11.8067,0.224798
16.115,0.306829
12.1,0.230383
16.9217,0.322188
13.695,0.260752
15.3633,0.292517
14.41,0.274366
12.9158,0.245917
13.2458,0.2522
15.7117,0.299149
14.5292,0.276635
14.8317,0.282394
12.0267,0.228987
13.8875,0.264417
15.62,0.297404
15.8492,0.301767
14.6025,0.278031
13.695,0.260752
13.9517,0.265639
15.895,0.30264
13.97,0.265988
15.1617,0.288677
14.7858,0.281522
14.7858,0.281522
14.465,0.275413
13.6033,0.259007
14.4742,0.275587
15.9408,0.303513
13.9608,0.265814
14.3733,0.273668
12.2008,0.232303
16.0783,0.306131
14.1258,0.268955
16.6833,0.31765
14.8042,0.281871
14.5842,0.277682
14.2267,0.270875
12.9433,0.24644
16.005,0.304734
14.2817,0.271922
13.8692,0.264068
12.2375,0.233001
14.6758,0.279427
14.0617,0.267734
16.7567,0.319046
15.3817,0.292866
16.5917,0.315905
14.7675,0.281173
18.6083,0.354302
14.2542,0.271399
17.8475,0.339816
15.675,0.298451
14.2725,0.271748
15.2717,0.290772
14.3367,0.272969
12.2742,0.2337
14.9508,0.284663
14.9142,0.283965
14.0708,0.267908
14.1258,0.268955
13.4108,0.255342
14.8683,0.283092
13.695,0.260752
15.0242,0.286059
14.74,0.280649
12.4208,0.236492
12.9892,0.247313
15.1617,0.288677
18.0858,0.344353
16.2617,0.309621
15.9225,0.303164
14.8867,0.283441
15.9408,0.303513
18.0583,0.34383
15.0792,0.287107
14.2908,0.272097
12.76,0.24295
13.6308,0.25953
16.2342,0.309098
15.3175,0.291645
14.52,0.27646
12.9158,0.245917
14.5567,0.277158
15.8767,0.302291
17.8108,0.339117
15.4275,0.293739
15.1708,0.288852
8.28667,0.157778
3.355,0.0638791
-0.100833,-0.00191986
0,0
-0.0275,-0.000523599
-0.6875,-0.01309
-6.89333,-0.131249
-8.68083,-0.165283
-10.3583,-0.197222
-14.7583,-0.280998
-8.48833,-0.161617
-13.035,-0.248186
-10.2667,-0.195477
-13.0442,-0.24836
-10.6517,-0.202807
-9.405,-0.179071
-13.5575,-0.258134
-12.3017,-0.234223
-10.3125,-0.19635
-13.7683,-0.262148
-8.40583,-0.160047
-10.175,-0.193732
-13.0717,-0.248884
-13.0717,-0.248884
-10.9267,-0.208043
-14.8867,-0.283441
-9.14833,-0.174184
-10.3583,-0.197222
-14.4192,-0.27454
-9.89083,-0.188321
-7.62667,-0.145211
-13.1908,-0.251153
-14.3092,-0.272446
-9.82667,-0.187099
-13.2,-0.251327
-13.5667,-0.258309
-14.4833,-0.275762
-10.4683,-0.199317
-9.56083,-0.182038
-14.4742,-0.275587
-15.1158,-0.287805
-12.1642,-0.231605
-11.3575,-0.216246
-11.3575,-0.216246
-14.9325,-0.284314
-11.2842,-0.21485
-10.89,-0.207345
-10.89,-0.207345
-14.5842,-0.277682
-14.9967,-0.285536
-13.4933,-0.256912
-7.5075,-0.142942
0.595833,0.0113446
0.715,0.0136136
1.57667,0.0300197
-1.05417,-0.0200713
1.265,0.0240855
-1.22833,-0.0233874
0.7425,0.0141372
-2.01667,-0.0383972
0.898333,0.0171042
-1.66833,-0.031765
0.4125,0.00785398
0.4125,0.00785398
0.293333,0.00558505
0.0275,0.000523599
-1.11833,-0.021293
0.0916667,0.00174533
-1.82417,-0.0347321
-0.6875,-0.01309
-2.86,-0.0544543
-1.65,-0.0314159
0.4125,0.00785398
0.4125,0.00785398
-2.6675,-0.0507891
-1.1275,-0.0214675
2.34667,0.0446804
-3.31833,-0.0631809
1.86083,0.0354302
-2.59417,-0.0493928
2.08083,0.039619
-2.74083,-0.0521853
0.275,0.00523599
1.32,0.0251327
-0.715,-0.0136136
1.79667,0.0342085
-2.21833,-0.042237
-2.29167,-0.0436332
-8.91917,-0.169821
-12.76,-0.24295
-14.0892,-0.268257
-13.5392,-0.257785
-4.47333,-0.0851721
-2.915,-0.0555015
-0.485833,-0.00925025
-0.55,-0.010472
-2.18167,-0.0415388
0.256667,0.00488692
-3.50167,-0.0666716
2.59417,0.0493928
2.59417,0.0493928
-4.41833,-0.0841249
2.7775,0.0528835
-3.6025,-0.0685914
2.07167,0.0394444
-1.61333,-0.0307178
1.83333,0.0349066
-1.32917,-0.0253073
-3.6025,-0.0685914
1.79667,0.0342085
-0.4125,-0.00785398
0.5225,0.00994838
1.20083,0.0228638
-1.8975,-0.0361283
0.394167,0.00750492
-0.999167,-0.0190241
-0.055,-0.0010472
0.275,0.00523599
-1.85167,-0.0352557
-2.0075,-0.0382227
1.31083,0.0249582
1.31083,0.0249582
1.1825,0.0225147
-0.11,-0.0020944
-2.7775,-0.0528835
3.08,0.0586431
-2.4475,-0.0466003
-2.4475,-0.0466003
0.3025,0.00575959
-3.33667,-0.06353
3.44667,0.0656244
-3.52,-0.0670206
-3.52,-0.0670206
0.944167,0.0179769
-2.365,-0.0450295
1.21917,0.0232129
-2.71333,-0.0516617
1.90667,0.0363028
0.174167,0.00331613
-2.86,-0.0544543
1.90667,0.0363028
0.925833,0.0176278
-1.00833,-0.0191986
0.055,0.0010472
-1.21,-0.0230383
0.669167,0.0127409
-0.705833,-0.013439
-1.17333,-0.0223402
-0.595833,-0.0113446
1.42083,0.0270526
-1.16417,-0.0221657
-1.16417,-0.0221657
0.2475,0.00471239
-1.06333,-0.0202458
1.705,0.0324631
-1.63167,-0.0310669
-2.35583,-0.044855
-2.35583,-0.044855
-3.26333,-0.0621337
1.045,0.0198968
-2.35583,-0.044855
0.495,0.00942478
-2.42,-0.0460767
-3.89583,-0.0741765
2.98833,0.0568977
-0.4125,-0.00785398
-0.33,-0.00628319
-0.9075,-0.0172788
-6.4625,-0.123046
-15.7667,-0.300197
-12.6042,-0.239983
-10.1933,-0.194081
-11.8067,-0.224798
-13.7042,-0.260927
-11.44,-0.217817
-11.1375,-0.212058
-15.7208,-0.299324
-14.2083,-0.270526
-5.1425,-0.097913
-1.71417,-0.0326377
-14.0983,-0.268432
-10.6242,-0.202284
-11.2658,-0.214501
-7.92917,-0.150971
2.79583,0.0532325
-1.03583,-0.0197222
-2.42917,-0.0462512
0.696667,0.0132645
-0.119167,-0.00226893
-1.38417,-0.0263545
-0.275,-0.00523599
-0.540833,-0.0102974
-1.595,-0.0303687
3.52917,0.0671952
5.94917,0.113272
12.3475,0.235096
8.69,0.165457
8.98333,0.171042
9.60667,0.182911
3.97833,0.0757473
12.2375,0.233001
12.2375,0.233001
8.7725,0.167028
11.3758,0.216595
11.3758,0.216595
10.2942,0.196
14.3458,0.273144
2.05333,0.0390954
1.0175,0.0193732
-2.4475,-0.0466003
1.76,0.0335103
0.806667,0.0153589
-2.42,-0.0460767
-0.2475,-0.00471239
-1.16417,-0.0221657
1.32,0.0251327
-0.66,-0.0125664
-0.155833,-0.00296706
0.33,0.00628319
-0.540833,-0.0102974
0.0183333,0.000349066
0.788333,0.0150098
-0.66,-0.0125664
0.201667,0.00383972
-0.0641667,-0.00122173
-0.201667,-0.00383972
-0.0366667,-0.000698132
0.339167,0.00645772
-0.925833,-0.0176278
0.0916667,0.00174533
0.0916667,0.00174533
0.6325,0.0120428
-0.119167,-0.00226893
-0.119167,-0.00226893
-1.265,-0.0240855
0,0
0.339167,0.00645772
-0.779167,-0.0148353
-0.779167,-0.0148353
1.17333,0.0223402
-1.50333,-0.0286234
0.559167,0.0106465
0.925833,0.0176278
0.925833,0.0176278
-0.128333,-0.00244346
0.128333,0.00244346
-2.09917,-0.039968
1.27417,0.0242601
-1.155,-0.0219911
0.788333,0.0150098
2.86917,0.0546288
-1.93417,-0.0368264
2.31,0.0439823
-1.27417,-0.0242601
-2.18167,-0.0415388
2.51167,0.047822
0.733333,0.0139626
-2.09,-0.0397935
3.26333,0.0621337
-2.9975,-0.0570723
-3.19917,-0.060912
-0.201667,-0.00383972
-3.8775,-0.0738274
-1.2925,-0.0246091
2.805,0.0534071
-3.7125,-0.0706858
-2.24583,-0.0427606
1.33833,0.0254818
1.33833,0.0254818
-0.605,-0.0115192
2.31,0.0439823
-4.16167,-0.0792379
4.10667,0.0781908
2.53917,0.0483456
-4.08833,-0.0778417
-4.08833,-0.0778417
1.43,0.0272271
-3.07083,-0.0584685
2.68583,0.0511381
-0.815833,-0.0155334
2.82333,0.0537561
2.18167,0.0415388
-3.01583,-0.0574213
3.14417,0.0598648
2.27333,0.0432842
-3.22667,-0.0614356
2.82333,0.0537561
0.889167,0.0169297
-3.41,-0.0649262
2.27333,0.0432842
-1.1275,-0.0214675
-1.155,-0.0219911
1.3475,0.0256563
-1.82417,-0.0347321
-1.54,-0.0293215
2.10833,0.0401426
-0.788333,-0.0150098
-1.0175,-0.0193732
1.71417,0.0326377
-3.135,-0.0596903
-0.504167,-0.00959931
2.16333,0.0411898
-2.34667,-0.0446804
0.320833,0.00610865
-0.1375,-0.00261799
-1.4575,-0.0277507
0.238333,0.00453786
0.5775,0.0109956
-1.77833,-0.0338594
1.14583,0.0218166
0.0825,0.0015708
-0.678333,-0.0129154
0.421667,0.00802851
1.3475,0.0256563
-0.0366667,-0.000698132
1.2925,0.0246091
1.2925,0.0246091
-0.531667,-0.0101229
4.44583,0.0846485
3.84083,0.0731293
11.5592,0.220086
10.3858,0.197746
12.5308,0.238587
13.75,0.261799
7.14083,0.135961
14.355,0.273319
12.5858,0.239634
10.1383,0.193033
12.815,0.243997
9.05667,0.172439
9.0475,0.172264
9.0475,0.172264
7.7275,0.147131
11.4858,0.21869
4.98667,0.0949459
0.953333,0.0181514
1.68667,0.0321141
-0.751667,-0.0143117
-0.4675,-0.00890118
-0.100833,-0.00191986
-0.146667,-0.00279253
0.394167,0.00750492
-0.174167,-0.00331613
-0.4125,-0.00785398
-0.339167,-0.00645772
0.275,0.00523599
0.531667,0.0101229
0.0733333,0.00139626
0.0458333,0.000872665
-0.0458333,-0.000872665
0.229167,0.00436332
0.843333,0.016057
0.0275,0.000523599
-0.183333,-0.00349066
0.540833,0.0102974
-0.256667,-0.00488692
0.669167,0.0127409
0.146667,0.00279253
0.0366667,0.000698132
0.623333,0.0118682
0.623333,0.0118682
0.394167,0.00750492
-0.540833,-0.0102974
0.0366667,0.000698132
0.339167,0.00645772
0.2475,0.00471239
0.623333,0.0118682
0.44,0.00837758
-0.100833,-0.00191986
0.806667,0.0153589
0.870833,0.0165806
-0.284167,-0.00541052
-0.284167,-0.00541052
0.421667,0.00802851
0.6325,0.0120428
0.375833,0.00715585
0,0
-0.0366667,-0.000698132
0.870833,0.0165806
-0.485833,-0.00925025
0.265833,0.00506145
-0.339167,-0.00645772
0.183333,0.00349066
-0.311667,-0.00593412
0.889167,0.0169297
0.889167,0.0169297
0.705833,0.013439
-0.320833,-0.00610865
1.10917,0.0211185
-0.146667,-0.00279253
1.0725,0.0204204
-0.4125,-0.00785398
0.751667,0.0143117
-0.485833,-0.00925025
-0.485833,-0.00925025
-1.53083,-0.029147
3.74917,0.071384
6.6,0.125664
11.2658,0.214501
11.6417,0.221657
11.3025,0.215199
7.81,0.148702
12.1733,0.23178
13.805,0.262847
15.2717,0.290772
11.8158,0.224973
7.55333,0.143815
10.6792,0.203331
13.8142,0.263021
8.7175,0.165981
-1.30167,-0.0247837
-0.394167,-0.00750492
-0.403333,-0.00767945
-0.898333,-0.0171042
0.0825,0.0015708
-1.44833,-0.0275762
2.9975,0.0570723
-0.980833,-0.018675
-0.980833,-0.018675
-0.339167,-0.00645772
0.5775,0.0109956
-0.293333,-0.00558505
0.531667,0.0101229
0.5225,0.00994838
-0.495,-0.00942478
0.6325,0.0120428
-0.11,-0.0020944
-0.0641667,-0.00122173
0.7975,0.0151844
0.366667,0.00698132
0,0
0.165,0.00314159
-0.531667,-0.0101229
0.0366667,0.000698132
0.256667,0.00488692
0.119167,0.00226893
0.366667,0.00698132
0,0
0.77,0.0146608
-0.0641667,-0.00122173
0.806667,0.0153589
0.165,0.00314159
-0.0366667,-0.000698132
1.045,0.0198968
-0.366667,-0.00698132
0.650833,0.0123918
-1.1275,-0.0214675
0.8525,0.0162316
1.20083,0.0228638
-0.889167,-0.0169297
1.1825,0.0225147
-2.09917,-0.039968
2.13583,0.0406662
-0.733333,-0.0139626
5.13333,0.0977384
8.0575,0.153414
13.6308,0.25953
12.0267,0.228987
8.79083,0.167377
18.0033,0.342783
14.0983,0.268432
11.3025,0.215199
13.4842,0.256738
13.75,0.261799
13.3192,0.253596
9.1025,0.173311
11.66,0.222006
5.64667,0.107512
3.03417,0.0577704
0.146667,0.00279253
-1.05417,-0.0200713
0,0
0,0
0,0
0,0
0,0
-0.00916667,-0.000174533
-0.055,-0.0010472
4.455,0.084823
12.8883,0.245393
6.26083,0.119206
13.7958,0.262672
9.03833,0.172089
8.47,0.161268
13.9425,0.265465
13.9425,0.265465
12.7692,0.243124
13.6492,0.25988
4.93167,0.0938987
2.695,0.0513127
0.825,0.015708
0.650833,0.0123918
-1.8975,-0.0361283
1.58583,0.0301942
1.58583,0.0301942
-0.7975,-0.0151844
0.9625,0.018326
-1.5125,-0.0287979
2.41083,0.0459022
0.605,0.0115192
0.605,0.0115192
11.0367,0.210138
13.5392,0.257785
12.1733,0.23178
13.9608,0.265814
13.2,0.251327
8.87333,0.168948
9.1575,0.174358
9.1575,0.174358
11.9442,0.227416
9.97333,0.189892
15.0058,0.28571
14.1533,0.269479
11.8892,0.226369
10.2575,0.195302
10.3125,0.19635
13.0808,0.249058
15.8492,0.301767
12.1825,0.231954
11.3667,0.216421
11.7608,0.223926
13.4658,0.256389
14.2267,0.270875
4.69333,0.0893609
5.83917,0.111177
1.76917,0.0336849
0,0
0.375833,0.00715585
5.23417,0.0996583
5.35333,0.101927
12.3017,0.234223
12.2467,0.233176
8.6075,0.163886
7.51667,0.143117
14.5933,0.277856
11.0367,0.210138
10.1933,0.194081
14.08,0.268083
8.68083,0.165283
10.7342,0.204378
6.23333,0.118682
-1.54917,-0.0294961
-0.5225,-0.00994838
-0.6325,-0.0120428
-0.183333,-0.00349066
1.09083,0.0207694
-1.7325,-0.0329867
0.293333,0.00558505
-0.229167,-0.00436332
0.540833,0.0102974
0.155833,0.00296706
0.5225,0.00994838
0.275,0.00523599
-0.33,-0.00628319
0.7975,0.0151844
-0.485833,-0.00925025
-0.128333,-0.00244346
-0.210833,-0.00401426
-0.311667,-0.00593412
0.504167,0.00959931
0.449167,0.00855211
-1.63167,-0.0310669
0.815833,0.0155334
-0.229167,-0.00436332
-0.146667,-0.00279253
0.4675,0.00890118
-2.32833,-0.0443314
0.201667,0.00383972
0.201667,0.00383972
0.1375,0.00261799
0.1925,0.00366519
-0.669167,-0.0127409
-0.348333,-0.00663225
-1.045,-0.0198968
-0.229167,-0.00436332
1.0725,0.0204204
-1.02667,-0.0195477
1.21,0.0230383
-1.045,-0.0198968
-0.119167,-0.00226893
-0.348333,-0.00663225
0.275,0.00523599
0.7425,0.0141372
0.7425,0.0141372
0.834167,0.0158825
-1.0175,-0.0193732
1.38417,0.0263545
1.38417,0.0263545
1.10917,0.0211185
-0.55,-0.010472
1.10917,0.0211185
-1.21,-0.0230383
1.32,0.0251327
-1.22833,-0.0233874
0.843333,0.016057
-0.7975,-0.0151844
1.25583,0.023911
-0.449167,-0.00855211
0.916667,0.0174533
-1.79667,-0.0342085
0.55,0.010472
-1.54,-0.0293215
0.055,0.0010472
-0.733333,-0.0139626
0.174167,0.00331613
-0.678333,-0.0129154
-0.678333,-0.0129154
-1.42083,-0.0270526
1.91583,0.0364774
-1.17333,-0.0223402
1.74167,0.0331613
-0.650833,-0.0123918
1.99833,0.0380482
-0.339167,-0.00645772
-1.69583,-0.0322886
-1.14583,-0.0218166
-1.14583,-0.0218166
-0.614167,-0.0116937
-0.696667,-0.0132645
1.64083,0.0312414
-1.0175,-0.0193732
1.17333,0.0223402
-1.63167,-0.0310669
0.5775,0.0109956
0,0
0.0641667,0.00122173
0.275,0.00523599
0.5225,0.00994838
0.916667,0.0174533
-1.76,-0.0335103
1.32917,0.0253073
-1.24667,-0.0237365
1.71417,0.0326377
-0.953333,-0.0181514
-0.898333,-0.0171042
1.7875,0.0340339
-1.57667,-0.0300197
2.45667,0.0467748
-1.93417,-0.0368264
-0.119167,-0.00226893
-0.513333,-0.00977384
-0.165,-0.00314159
1.19167,0.0226893
-1.58583,-0.0301942
1.91583,0.0364774
-0.724167,-0.0137881
-0.265833,-0.00506145
0.320833,0.00610865
-0.944167,-0.0179769
0.999167,0.0190241
-1.96167,-0.03735
-0.174167,-0.00331613
0.733333,0.0139626
-1.41167,-0.0268781
-1.41167,-0.0268781
0.3575,0.00680678
0.540833,0.0102974
1.49417,0.0284489
-2.19083,-0.0417134
0.22,0.00418879
-2.21833,-0.042237
-0.788333,-0.0150098
0.5225,0.00994838
-0.825,-0.015708
0.944167,0.0179769
-1.375,-0.0261799
-5.43583,-0.103498
4.21667,0.0802851
-1.60417,-0.0305433
-1.60417,-0.0305433
2.695,0.0513127
-0.788333,-0.0150098
2.57583,0.0490438
-2.49333,-0.047473
1.75083,0.0333358
-2.31917,-0.0441568
-3.15333,-0.0600393
2.42917,0.0462512
-1.77833,-0.0338594
-0.99,-0.0188496
0,0
-0.0916667,-0.00174533
0.669167,0.0127409
-0.7975,-0.0151844
-0.100833,-0.00191986
1.68667,0.0321141
-1.82417,-0.0347321
-1.82417,-0.0347321
0.586667,0.0111701
-1.7875,-0.0340339
2.92417,0.055676
-1.21917,-0.0232129
-1.11833,-0.021293
2.13583,0.0406662
2.13583,0.0406662
0.504167,0.00959931
1.94333,0.037001
-2.53,-0.0481711
0.1375,0.00261799
1.66833,0.031765
-2.40167,-0.0457276
-2.40167,-0.0457276
1.43,0.0272271
-1.91583,-0.0364774
1.265,0.0240855
-0.815833,-0.0155334
-0.348333,-0.00663225
-0.348333,-0.00663225
-1.14583,-0.0218166
1.31083,0.0249582
-0.944167,-0.0179769
-2.01667,-0.0383972
3.09833,0.0589921
-0.559167,-0.0106465
-0.559167,-0.0106465
2.42,0.0460767
-2.5575,-0.0486947
-0.999167,-0.0190241
0.394167,0.00750492
-2.10833,-0.0401426
-0.458333,-0.00872665
0.7975,0.0151844
-1.55833,-0.0296706
1.595,0.0303687
-0.33,-0.00628319
9.86333,0.187797
9.86333,0.187797
13.53,0.257611
13.255,0.252375
4.015,0.0764454
3.14417,0.0598648
-0.449167,-0.00855211
0.641667,0.0122173
-4.99583,-0.0951204
-5.2525,-0.100007
-4.9225,-0.0937242
-4.36333,-0.0830777
-5.94917,-0.113272
-4.39083,-0.0836013
-5.34417,-0.101753
-7.03083,-0.133867
-7.03083,-0.133867
-7.90167,-0.150447
-6.85667,-0.130551
-5.4725,-0.104196
-7.38833,-0.140674
-9.075,-0.172788
-5.42667,-0.103323
-7.3425,-0.139801
-8.21333,-0.156382
-5.24333,-0.0998328
-5.24333,-0.0998328
-8.40583,-0.160047
-6.215,-0.118333
-5.9675,-0.113621
-9.19417,-0.175057
-4.9225,-0.0937242
-8.37833,-0.159523
-4.40917,-0.0839503
0.0825,0.0015708
-2.29167,-0.0436332
3.28167,0.0624828
-0.0641667,-0.00122173
1.5125,0.0287979
0.834167,0.0158825
-0.2475,-0.00471239
2.48417,0.0472984
2.74083,0.0521853
-1.705,-0.0324631
2.52083,0.0479966
-1.52167,-0.0289725
1.82417,0.0347321
1.82417,0.0347321
2.7225,0.0518363
0.320833,0.00610865
-1.43917,-0.0274017
1.13667,0.0216421
-0.623333,-0.0118682
1.6225,0.0308923
1.1275,0.0214675
0.614167,0.0116937
-1.02667,-0.0195477
-0.11,-0.0020944
-0.595833,-0.0113446
1.13667,0.0216421
-0.650833,-0.0123918
4.0975,0.0780162
3.78583,0.0720821
4.4,0.0837758
5.225,0.0994838
-2.02583,-0.0385718
-2.02583,-0.0385718
-1.77833,-0.0338594
3.23583,0.0616101
2.24583,0.0427606
-0.806667,-0.0153589
0.7975,0.0151844
0.696667,0.0132645
0.119167,0.00226893
0.944167,0.0179769
0.605,0.0115192
-0.815833,-0.0155334
1.54917,0.0294961
-0.311667,-0.00593412
-0.311667,-0.00593412
3.08,0.0586431
-1.61333,-0.0307178
3.465,0.0659734
1.43917,0.0274017
-1.52167,-0.0289725
3.41,0.0649262
-2.3925,-0.0455531
-2.3925,-0.0455531
1.52167,0.0289725
-1.485,-0.0282743
3.53833,0.0673697
-0.715,-0.0136136
-0.44,-0.00837758
0.366667,0.00698132
0.375833,0.00715585
0.403333,0.00767945
-0.1375,-0.00261799
-0.1375,-0.00261799
0.504167,0.00959931
0.861667,0.0164061
-1.43,-0.0272271
1.2925,0.0246091
0.641667,0.0122173
-0.641667,-0.0122173
1.87,0.0356047
-1.38417,-0.0263545
2.97917,0.0567232
1.76917,0.0336849
-1.30167,-0.0247837
1.90667,0.0363028
-2.57583,-0.0490438
2.53,0.0481711
3.75833,0.0715585
-1.16417,-0.0221657
3.63917,0.0692896
0.100833,0.00191986
1.6775,0.0319395
3.95083,0.0752237
-2.07167,-0.0394444
-2.07167,-0.0394444
-1.64083,-0.0312414
-0.485833,-0.00925025
1.24667,0.0237365
0.0641667,0.00122173
1.16417,0.0221657
-0.614167,-0.0116937
0.4675,0.00890118
1.98917,0.0378736
1.57667,0.0300197
0.971667,0.0185005
-0.980833,-0.018675
2.1725,0.0413643
0.935,0.0178024
0,0
-0.971667,-0.0185005
0,0
-0.421667,-0.00802851
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
