p (r/min),w (rad/s)
-1.705,-0.0324631
2.01667,0.0383972
2.01667,0.0383972
0.339167,0.00645772
1.13667,0.0216421
0.0916667,0.00174533
2.475,0.0471239
0.293333,0.00558505
-0.22,-0.00418879
-1.4025,-0.0267035
1.00833,0.0191986
-1.16417,-0.0221657
0.128333,0.00244346
1.30167,0.0247837
-0.256667,-0.00488692
1.1275,0.0214675
-0.284167,-0.00541052
0.8525,0.0162316
-0.430833,-0.00820305
1.5675,0.0298451
-0.999167,-0.0190241
0.055,0.0010472
-0.980833,-0.018675
-0.586667,-0.0111701
0.531667,0.0101229
0.430833,0.00820305
0.210833,0.00401426
0.430833,0.00820305
0.174167,0.00331613
0.971667,0.0185005
0.311667,0.00593412
0.403333,0.00767945
-1.19167,-0.0226893
0.311667,0.00593412
0.229167,0.00436332
0.11,0.0020944
0.0183333,0.000349066
-0.0916667,-0.00174533
-1.32917,-0.0253073
-1.32917,-0.0253073
-0.9625,-0.018326
-0.623333,-0.0118682
-2.16333,-0.0411898
-0.66,-0.0125664
-1.28333,-0.0244346
-1.28333,-0.0244346
-1.58583,-0.0301942
2.81417,0.0535816
-1.91583,-0.0364774
3.03417,0.0577704
-1.265,-0.0240855
-0.9625,-0.018326
-1.47583,-0.0280998
-1.47583,-0.0280998
1.28333,0.0244346
-0.394167,-0.00750492
0.155833,0.00296706
1.76,0.0335103
0.605,0.0115192
-1.14583,-0.0218166
1.21917,0.0232129
-1.31083,-0.0249582
1.5125,0.0287979
0.641667,0.0122173
0.4125,0.00785398
0.421667,0.00802851
-1.54917,-0.0294961
1.00833,0.0191986
-1.21,-0.0230383
1.87,0.0356047
-0.0916667,-0.00174533
-1.03583,-0.0197222
-0.11,-0.0020944
-1.55833,-0.0296706
2.08083,0.039619
-0.843333,-0.016057
1.44833,0.0275762
-0.7425,-0.0141372
0.201667,0.00383972
-0.339167,-0.00645772
-0.834167,-0.0158825
0.284167,0.00541052
-1.16417,-0.0221657
0.476667,0.00907571
-1.3475,-0.0256563
-0.11,-0.0020944
2.78667,0.053058
-1.74167,-0.0331613
1.66833,0.031765
-2.08083,-0.039619
1.35667,0.0258309
1.8975,0.0361283
-0.0458333,-0.000872665
2.695,0.0513127
-1.09083,-0.0207694
2.96083,0.0563741
-1.35667,-0.0258309
-1.90667,-0.0363028
2.51167,0.047822
-1.6775,-0.0319395
0.0825,0.0015708
-0.595833,-0.0113446
0.641667,0.0122173
1.66833,0.031765
-1.76,-0.0335103
-0.119167,-0.00226893
-0.100833,-0.00191986
-1.27417,-0.0242601
0.99,0.0188496
-1.14583,-0.0218166
1.13667,0.0216421
-0.733333,-0.0139626
-1.60417,-0.0305433
2.42,0.0460767
-0.540833,-0.0102974
-0.806667,-0.0153589
-0.4675,-0.00890118
-1.17333,-0.0223402
1.705,0.0324631
-1.20083,-0.0228638
-1.5125,-0.0287979
2.31917,0.0441568
-1.4575,-0.0277507
0.641667,0.0122173
-1.63167,-0.0310669
-0.733333,-0.0139626
2.365,0.0450295
2.365,0.0450295
1.14583,0.0218166
-2.45667,-0.0467748
-0.458333,-0.00872665
2.27333,0.0432842
-0.6875,-0.01309
0.724167,0.0137881
1.4575,0.0277507
-1.65917,-0.0315905
-0.311667,-0.00593412
-2.145,-0.0408407
-1.87917,-0.0357792
2.04417,0.0389208
-1.6225,-0.0308923
-0.696667,-0.0132645
1.96167,0.03735
-1.2375,-0.0235619
-0.22,-0.00418879
1.54,0.0293215
1.54,0.0293215
0.715,0.0136136
0.0733333,0.00139626
-0.99,-0.0188496
2.07167,0.0394444
-1.815,-0.0345575
2.32833,0.0443314
-0.971667,-0.0185005
-1.71417,-0.0326377
0.119167,0.00226893
-2.07167,-0.0394444
-2.07167,-0.0394444
-0.165,-0.00314159
-1.6225,-0.0308923
0.999167,0.0190241
-1.485,-0.0282743
-1.82417,-0.0347321
2.59417,0.0493928
2.59417,0.0493928
0.6875,0.01309
2.09,0.0397935
-1.31083,-0.0249582
1.30167,0.0247837
1.21,0.0230383
-0.385,-0.00733038
0.815833,0.0155334
0.586667,0.0111701
-0.559167,-0.0106465
2.04417,0.0389208
-2.41083,-0.0459022
-2.41083,-0.0459022
2.0625,0.0392699
0.0825,0.0015708
0.925833,0.0176278
0.7975,0.0151844
-0.843333,-0.016057
0.458333,0.00872665
-0.165,-0.00314159
-1.11833,-0.021293
1.31083,0.0249582
-0.5775,-0.0109956
-2.21833,-0.042237
1.72333,0.0328122
2.37417,0.045204
2.75,0.0523599
-1.24667,-0.0237365
2.6675,0.0507891
-1.57667,-0.0300197
-0.2475,-0.00471239
1.0725,0.0204204
0.256667,0.00488692
-0.0275,-0.000523599
0.1925,0.00366519
-0.348333,-0.00663225
0.88,0.0167552
1.9525,0.0371755
-1.485,-0.0282743
1.82417,0.0347321
-1.53083,-0.029147
-0.971667,-0.0185005
1.32917,0.0253073
0.614167,0.0116937
-0.9625,-0.018326
1.53083,0.029147
-1.14583,-0.0218166
-0.476667,-0.00907571
2.035,0.0387463
-0.88,-0.0167552
0.449167,0.00855211
0.4125,0.00785398
0.2475,0.00471239
0.495,0.00942478
0.513333,0.00977384
0.0825,0.0015708
0.870833,0.0165806
0.201667,0.00383972
-1.46667,-0.0279253
1.52167,0.0289725
-0.385,-0.00733038
0.3575,0.00680678
0.3575,0.00680678
-1.98917,-0.0378736
-0.1925,-0.00366519
1.60417,0.0305433
-0.77,-0.0146608
-0.898333,-0.0171042
0.311667,0.00593412
3.355,0.0638791
10.5967,0.20176
11.825,0.225147
8.1125,0.154462
11.4767,0.218515
4.84,0.0921534
-3.04333,-0.0579449
2.2,0.0418879
-2.0075,-0.0382227
-2.87833,-0.0548033
1.44833,0.0275762
-3.0525,-0.0581195
-3.41917,-0.0651008
9.31333,0.177325
-0.5225,-0.00994838
11.5775,0.220435
12.6958,0.241728
5.39917,0.1028
8.04833,0.15324
2.32833,0.0443314
1.72333,0.0328122
0.0458333,0.000872665
0.0458333,0.000872665
1.815,0.0345575
-1.77833,-0.0338594
0.540833,0.0102974
1.31083,0.0249582
-2.035,-0.0387463
1.91583,0.0364774
-0.861667,-0.0164061
-1.32,-0.0251327
2.01667,0.0383972
-0.540833,-0.0102974
0.128333,0.00244346
2.27333,0.0432842
-1.5675,-0.0298451
1.99833,0.0380482
2.09917,0.039968
-1.43917,-0.0274017
1.41167,0.0268781
-0.870833,-0.0165806
-1.85167,-0.0352557
1.6225,0.0308923
2.24583,0.0427606
-1.7325,-0.0329867
2.255,0.0429351
-2.87833,-0.0548033
-3.52,-0.0670206
2.85083,0.0542797
-1.6225,-0.0308923
1.64083,0.0312414
3.41917,0.0651008
-2.7775,-0.0528835
2.3925,0.0455531
1.80583,0.034383
-3.04333,-0.0579449
-3.04333,-0.0579449
3.7125,0.0706858
-2.2275,-0.0424115
4.79417,0.0912807
-1.43917,-0.0274017
-2.3375,-0.0445059
2.89667,0.0551524
3.61167,0.068766
-2.01667,-0.0383972
4.51917,0.0860447
-4.55583,-0.0867429
3.41,0.0649262
4.1525,0.0790634
-3.36417,-0.0640536
-1.49417,-0.0284489
1.4025,0.0267035
-3.09833,-0.0589921
2.59417,0.0493928
-0.916667,-0.0174533
-3.3825,-0.0644026
3.0525,0.0581195
-3.37333,-0.0642281
-3.00667,-0.0572468
3.50167,0.0666716
-0.375833,-0.00715585
-0.375833,-0.00715585
4.07917,0.0776672
-3.5475,-0.0675442
0.4125,0.00785398
3.85,0.0733038
-1.7325,-0.0329867
1.77833,0.0338594
2.64,0.0502655
3.4925,0.066497
0.889167,0.0169297
-0.311667,-0.00593412
1.43917,0.0274017
-3.33667,-0.06353
-3.77667,-0.0719076
3.7675,0.071733
-2.40167,-0.0457276
2.51167,0.047822
2.81417,0.0535816
-2.57583,-0.0490438
-1.5125,-0.0287979
1.57667,0.0300197
-1.13667,-0.0216421
-0.0825,-0.0015708
0.77,0.0146608
-2.23667,-0.042586
1.91583,0.0364774
-1.03583,-0.0197222
-1.265,-0.0240855
0.953333,0.0181514
0.953333,0.0181514
0.595833,0.0113446
0.6325,0.0120428
-0.834167,-0.0158825
0.210833,0.00401426
0.22,0.00418879
-1.13667,-0.0216421
0.339167,0.00645772
0.339167,0.00645772
0.311667,0.00593412
0.165,0.00314159
0.834167,0.0158825
-0.394167,-0.00750492
0.0458333,0.000872665
0.696667,0.0132645
-0.485833,-0.00925025
0.806667,0.0153589
1.03583,0.0197222
-0.476667,-0.00907571
1.41167,0.0268781
0.724167,0.0137881
-0.504167,-0.00959931
0.834167,0.0158825
0.99,0.0188496
-0.55,-0.010472
0.449167,0.00855211
0.88,0.0167552
0.311667,0.00593412
0.815833,0.0155334
-0.275,-0.00523599
0.4675,0.00890118
-0.0183333,-0.000349066
-0.614167,-0.0116937
0.5225,0.00994838
0.5225,0.00994838
0.586667,0.0111701
0.183333,0.00349066
0.1375,0.00261799
0.66,0.0125664
0.504167,0.00959931
0.284167,0.00541052
1.32917,0.0253073
0.4125,0.00785398
-0.641667,-0.0122173
-1.31083,-0.0249582
0,0
-1.05417,-0.0200713
1.9525,0.0371755
1.72333,0.0328122
-1.6775,-0.0319395
1.2925,0.0246091
1.16417,0.0221657
-0.980833,-0.018675
1.60417,0.0305433
0.834167,0.0158825
-1.43,-0.0272271
2.21833,0.042237
5.665,0.107861
6.08667,0.11589
8.70833,0.165806
14.5383,0.276809
8.37833,0.159523
11.7058,0.222879
16.94,0.322537
12.43,0.236667
11.495,0.218864
15.5742,0.296531
11.6142,0.221133
16.6467,0.316952
12.98,0.247139
12.98,0.247139
12.1275,0.230907
13.64,0.259705
10.9908,0.209265
9.20333,0.175231
11.99,0.228289
11.4033,0.217119
12.7233,0.242252
11.9717,0.22794
10.1383,0.193033
14.1808,0.270002
14.7308,0.280474
14.7308,0.280474
15.8767,0.302291
10.4133,0.198269
12.485,0.237714
14.575,0.277507
13.4567,0.256214
12.045,0.229336
14.96,0.284838
16.6925,0.317824
10.4133,0.198269
8.8,0.167552
0.476667,0.00907571
1.75083,0.0333358
0.595833,0.0113446
0.275,0.00523599
1.74167,0.0331613
9.56083,0.182038
16.115,0.306829
9.66167,0.183958
12.4758,0.237539
3.40083,0.0647517
12.0817,0.230034
9.16667,0.174533
8.36917,0.159349
13.7133,0.261101
14.41,0.274366
8.305,0.158127
15.6383,0.297753
14.6117,0.278205
10.78,0.205251
10.285,0.195826
14.3733,0.273668
13.3375,0.253945
8.48833,0.161617
13.4933,0.256912
10.7158,0.204029
10.4408,0.198793
11.9992,0.228464
12.8333,0.244346
12.7417,0.242601
11.2475,0.214152
15.6842,0.298626
13.4658,0.256389
11.6142,0.221133
11.7608,0.223926
13.9975,0.266512
16.2067,0.308574
11.1742,0.212756
12.6867,0.241554
14.575,0.277507
13.7775,0.262323
14.1625,0.269653
3.0525,0.0581195
1.05417,0.0200713
1.20083,0.0228638
0,0
0.366667,0.00698132
1.265,0.0240855
4.63833,0.0883137
12.9525,0.246615
12.815,0.243997
9.24917,0.176104
13.915,0.264941
11.0367,0.210138
14.465,0.275413
11.0183,0.209789
10.7342,0.204378
12.8425,0.244521
14.2358,0.27105
10.1108,0.19251
11.4675,0.218341
11.3483,0.216072
12.485,0.237714
12.0725,0.22986
12.0725,0.22986
13.2092,0.251502
10.5233,0.200364
15.29,0.291121
14.7858,0.281522
14.7858,0.281522
2.29167,0.0436332
1.88833,0.0359538
3.685,0.0701622
10.9725,0.208916
17.0592,0.324806
9.88167,0.188146
13.5758,0.258483
17.7742,0.338419
13.6125,0.259181
11.9992,0.228464
13.2917,0.253073
14.3733,0.273668
14.3733,0.273668
12.265,0.233525
13.5025,0.257087
15.895,0.30264
17.05,0.324631
16.005,0.304734
13.9792,0.266163
7.30583,0.139103
9.42333,0.17942
4.36333,0.0830777
0.715,0.0136136
0,0
0,0
0,0
0,0
0,0
-0.00916667,-0.000174533
10.7433,0.204553
16.0783,0.306131
8.67167,0.165108
13.2092,0.251502
11.715,0.223053
10.1475,0.193208
12.265,0.233525
11.22,0.213628
12.6317,0.240506
13.3467,0.25412
11.8342,0.225322
12.87,0.245044
14.7858,0.281522
12.4942,0.237888
12.4483,0.237016
13.64,0.259705
13.4475,0.25604
11.6783,0.222355
12.0083,0.228638
14.8867,0.283441
10.7525,0.204727
14.4925,0.275937
14.9875,0.285361
12.3383,0.234921
6.27917,0.119555
11.7333,0.223402
10.6608,0.202982
11.44,0.217817
11.9625,0.227765
14.0892,0.268257
9.5425,0.181689
0.825,0.015708
3.20833,0.0610865
3.20833,0.0610865
1.265,0.0240855
1.21917,0.0232129
1.60417,0.0305433
-1.08167,-0.0205949
2.37417,0.045204
-1.815,-0.0345575
1.265,0.0240855
-0.980833,-0.018675
-0.980833,-0.018675
-1.50333,-0.0286234
1.25583,0.023911
-0.0366667,-0.000698132
1.5125,0.0287979
-0.210833,-0.00401426
1.2925,0.0246091
0.165,0.00314159
0.7425,0.0141372
0.1925,0.00366519
3.03417,0.0577704
0.385,0.00733038
-0.504167,-0.00959931
0.174167,0.00331613
0.0916667,0.00174533
0.320833,0.00610865
0.650833,0.0123918
0.834167,0.0158825
1.0725,0.0204204
1.41167,0.0268781
0.870833,0.0165806
-0.843333,-0.016057
2.32833,0.0443314
-2.98833,-0.0568977
2.12667,0.0404916
-2.6125,-0.0497419
2.27333,0.0432842
-2.10833,-0.0401426
1.93417,0.0368264
0.0183333,0.000349066
-5.24333,-0.0998328
-3.905,-0.074351
-13.4933,-0.256912
-7.9475,-0.15132
-9.86333,-0.187797
-6.655,-0.126711
-10.5967,-0.20176
-13.9792,-0.266163
-11.55,-0.219911
-7.205,-0.137183
-5.2525,-0.100007
1.54,0.0293215
-3.00667,-0.0572468
2.07167,0.0394444
-0.944167,-0.0179769
-0.944167,-0.0179769
-1.3475,-0.0256563
-0.348333,-0.00663225
0.834167,0.0158825
-0.77,-0.0146608
1.17333,0.0223402
-0.0641667,-0.00122173
-0.210833,-0.00401426
-0.284167,-0.00541052
0.119167,0.00226893
0.8525,0.0162316
-0.146667,-0.00279253
0.678333,0.0129154
0.128333,0.00244346
-0.605,-0.0115192
1.27417,0.0242601
0.055,0.0010472
0.146667,0.00279253
-0.256667,-0.00488692
0.0916667,0.00174533
0.531667,0.0101229
-0.458333,-0.00872665
0.7975,0.0151844
-0.4125,-0.00785398
0.430833,0.00820305
-0.339167,-0.00645772
-0.311667,-0.00593412
1.03583,0.0197222
-0.559167,-0.0106465
-0.559167,-0.0106465
0.999167,0.0190241
0.055,0.0010472
0.559167,0.0106465
0.385,0.00733038
0.504167,0.00959931
-0.44,-0.00837758
0.55,0.010472
0.394167,0.00750492
-1.3475,-0.0256563
1.19167,0.0226893
-0.33,-0.00628319
-0.229167,-0.00436332
1.46667,0.0279253
-0.348333,-0.00663225
1.0175,0.0193732
-0.6875,-0.01309
0.476667,0.00907571
1.38417,0.0263545
-0.2475,-0.00471239
1.265,0.0240855
-1.54,-0.0293215
-1.32917,-0.0253073
1.54,0.0293215
-1.54917,-0.0294961
0.4125,0.00785398
0.980833,0.018675
-2.31,-0.0439823
1.705,0.0324631
-2.09,-0.0397935
-0.898333,-0.0171042
1.595,0.0303687
-2.40167,-0.0457276
1.72333,0.0328122
-0.449167,-0.00855211
-0.449167,-0.00855211
2.12667,0.0404916
-2.38333,-0.0453786
1.71417,0.0326377
1.91583,0.0364774
-2.78667,-0.053058
1.85167,0.0352557
-3.58417,-0.0682424
0.275,0.00523599
1.72333,0.0328122
-2.82333,-0.0537561
2.6675,0.0507891
1.815,0.0345575
-3.7675,-0.071733
3.04333,0.0579449
0.7975,0.0151844
2.23667,0.042586
2.63083,0.0500909
-1.925,-0.0366519
0.375833,0.00715585
0.751667,0.0143117
-2.1175,-0.0403171
2.34667,0.0446804
-1.09083,-0.0207694
1.64083,0.0312414
2.19083,0.0417134
-1.63167,-0.0310669
-1.63167,-0.0310669
2.21833,0.042237
-2.45667,-0.0467748
0.9625,0.018326
-1.16417,-0.0221657
-1.14583,-0.0218166
-5.94917,-0.113272
-9.19417,-0.175057
-11.935,-0.227242
-10.1475,-0.193208
-11.7058,-0.222879
-10.8533,-0.206647
-5.09667,-0.0970403
-2.12667,-0.0404916
1.13667,0.0216421
1.86083,0.0354302
2.79583,0.0532325
1.24667,0.0237365
-1.1275,-0.0214675
0.66,0.0125664
0.128333,0.00244346
-0.5225,-0.00994838
-0.201667,-0.00383972
-0.0366667,-0.000698132
-0.55,-0.010472
0.210833,0.00401426
-1.03583,-0.0197222
0,0
-0.375833,-0.00715585
-1.5125,-0.0287979
0.44,0.00837758
-0.898333,-0.0171042
-1.11833,-0.021293
0.449167,0.00855211
-1.76917,-0.0336849
-0.0641667,-0.00122173
0.980833,0.018675
-1.83333,-0.0349066
0.339167,0.00645772
0.339167,0.00645772
-1.8975,-0.0361283
0.834167,0.0158825
1.00833,0.0191986
-1.4025,-0.0267035
1.69583,0.0322886
-1.31083,-0.0249582
-1.55833,-0.0296706
0.925833,0.0176278
-1.43,-0.0272271
-0.3575,-0.00680678
1.66833,0.031765
-1.85167,-0.0352557
-1.4575,-0.0277507
2.035,0.0387463
-1.90667,-0.0363028
-1.13667,-0.0216421
1.49417,0.0284489
-0.394167,-0.00750492
0.861667,0.0164061
0.9075,0.0172788
-0.119167,-0.00226893
-0.586667,-0.0111701
-0.0183333,-0.000349066
-1.49417,-0.0284489
0.3575,0.00680678
1.69583,0.0322886
-1.87,-0.0356047
0.77,0.0146608
2.26417,0.0431096
-1.25583,-0.023911
1.82417,0.0347321
-0.256667,-0.00488692
-1.1825,-0.0225147
2.32833,0.0443314
2.02583,0.0385718
0.375833,0.00715585
3.575,0.0680678
-3.64833,-0.0694641
0.256667,0.00488692
3.08917,0.0588176
-0.715,-0.0136136
-2.67667,-0.0509636
1.265,0.0240855
-2.5025,-0.0476475
-0.366667,-0.00698132
0.339167,0.00645772
0.0641667,0.00122173
-0.559167,-0.0106465
-0.348333,-0.00663225
-1.4575,-0.0277507
0.935,0.0178024
-1.41167,-0.0268781
-1.925,-0.0366519
-1.19167,-0.0226893
0.825,0.015708
-1.54,-0.0293215
2.31,0.0439823
-0.00916667,-0.000174533
-2.0075,-0.0382227
2.6675,0.0507891
1.705,0.0324631
-1.4025,-0.0267035
1.38417,0.0263545
0.843333,0.016057
-0.88,-0.0167552
1.90667,0.0363028
0.99,0.0188496
-0.751667,-0.0143117
1.46667,0.0279253
-3.00667,-0.0572468
1.82417,0.0347321
1.69583,0.0322886
-2.60333,-0.0495674
0.1925,0.00366519
0,0
-2.84167,-0.0541052
0.99,0.0188496
-0.0641667,-0.00122173
-2.3375,-0.0445059
1.485,0.0282743
-1.76,-0.0335103
-2.8325,-0.0539307
1.6775,0.0319395
-1.61333,-0.0307178
-3.14417,-0.0598648
3.14417,0.0598648
-0.4675,-0.00890118
-2.07167,-0.0394444
1.63167,0.0310669
-2.95167,-0.0561996
1.98,0.0376991
1.63167,0.0310669
1.63167,0.0310669
2.43833,0.0464258
2.43833,0.0464258
-1.30167,-0.0247837
1.90667,0.0363028
0.0733333,0.00139626
-2.98833,-0.0568977
1.485,0.0282743
-1.11833,-0.021293
-2.90583,-0.0553269
0.5225,0.00994838
2.53,0.0481711
-2.86,-0.0544543
2.64917,0.05044
-2.4475,-0.0466003
-2.4475,-0.0466003
3.41917,0.0651008
3.41917,0.0651008
3.52,0.0670206
0.733333,0.0139626
-2.32833,-0.0443314
3.1075,0.0591667
0.2475,0.00471239
-2.60333,-0.0495674
-7.16833,-0.136485
-13.255,-0.252375
-7.37,-0.140324
-8.8825,-0.169122
-8.4975,-0.161792
-7.77333,-0.148004
-8.085,-0.153938
-9.1575,-0.174358
-2.65833,-0.0506145
-0.458333,-0.00872665
-2.52083,-0.0479966
0,0
0.531667,0.0101229
-0.1925,-0.00366519
-0.284167,-0.00541052
-1.27417,-0.0242601
-1.27417,-0.0242601
-1.77833,-0.0338594
0.5225,0.00994838
0.5225,0.00994838
-2.62167,-0.0499164
-2.3375,-0.0445059
-1.65917,-0.0315905
-2.73167,-0.0520108
-0.595833,-0.0113446
1.14583,0.0218166
-2.70417,-0.0514872
2.1725,0.0413643
-1.6775,-0.0319395
-3.19,-0.0607375
2.1725,0.0413643
-3.14417,-0.0598648
-3.14417,-0.0598648
0.0825,0.0015708
-0.8525,-0.0162316
1.43917,0.0274017
-3.36417,-0.0640536
1.38417,0.0263545
-0.229167,-0.00436332
-0.229167,-0.00436332
-0.733333,-0.0139626
2.30083,0.0438078
-0.66,-0.0125664
-1.42083,-0.0270526
1.03583,0.0197222
-2.6125,-0.0497419
-2.6125,-0.0497419
-1.0175,-0.0193732
1.75083,0.0333358
-2.4475,-0.0466003
1.54917,0.0294961
-0.8525,-0.0162316
2.07167,0.0394444
0.0825,0.0015708
1.485,0.0282743
-0.458333,-0.00872665
1.8975,0.0361283
-0.55,-0.010472
-5.27083,-0.100356
-8.7725,-0.167028
-5.48167,-0.104371
-4.565,-0.0869174
-7.62667,-0.145211
-6.88417,-0.131074
-5.1975,-0.0989602
-2.76833,-0.0527089
-0.385,-0.00733038
-0.605,-0.0115192
-1.54917,-0.0294961
-6.69167,-0.127409
-3.26333,-0.0621337
-1.595,-0.0303687
0.861667,0.0164061
-2.37417,-0.045204
-0.843333,-0.016057
-3.52,-0.0670206
-1.1275,-0.0214675
-0.669167,-0.0127409
-0.779167,-0.0148353
-0.2475,-0.00471239
-1.77833,-0.0338594
-1.77833,-0.0338594
-2.89667,-0.0551524
0.815833,0.0155334
-2.805,-0.0534071
0.77,0.0146608
-4.52833,-0.0862193
2.54833,0.0485202
-2.34667,-0.0446804
2.04417,0.0389208
2.04417,0.0389208
0.788333,0.0150098
-3.5475,-0.0675442
0.595833,0.0113446
-0.614167,-0.0116937
0.394167,0.00750492
-2.26417,-0.0431096
-1.1,-0.020944
0.0916667,0.00174533
-1.06333,-0.0202458
-0.0641667,-0.00122173
-1.72333,-0.0328122
-1.22833,-0.0233874
-0.476667,-0.00907571
-2.64917,-0.05044
2.64917,0.05044
-4.88583,-0.093026
2.68583,0.0511381
-3.48333,-0.0663225
2.24583,0.0427606
-2.62167,-0.0499164
1.43,0.0272271
-4.61083,-0.0877901
-0.7975,-0.0151844
1.9525,0.0371755
-2.89667,-0.0551524
1.22833,0.0233874
-1.58583,-0.0301942
-0.3575,-0.00680678
0.0183333,0.000349066
-1.08167,-0.0205949
-0.0641667,-0.00122173
-0.385,-0.00733038
-0.495,-0.00942478
1.46667,0.0279253
-2.62167,-0.0499164
0.55,0.010472
-3.50167,-0.0666716
0.0825,0.0015708
2.2275,0.0424115
-2.48417,-0.0472984
0.210833,0.00401426
-2.87833,-0.0548033
2.6125,0.0497419
1.09083,0.0207694
0.7975,0.0151844
-2.01667,-0.0383972
-3.47417,-0.066148
1.98917,0.0378736
-2.93333,-0.0558505
-0.870833,-0.0165806
-0.229167,-0.00436332
-1.77833,-0.0338594
-0.669167,-0.0127409
-1.11833,-0.021293
-0.696667,-0.0132645
-0.284167,-0.00541052
-0.559167,-0.0106465
-0.623333,-0.0118682
-0.586667,-0.0111701
-1.9525,-0.0371755
-0.916667,-0.0174533
-0.696667,-0.0132645
-4.07917,-0.0776672
2.13583,0.0406662
-4.06083,-0.0773181
2.695,0.0513127
-3.135,-0.0596903
-4.55583,-0.0867429
3.4925,0.066497
-2.60333,-0.0495674
-0.458333,-0.00872665
-1.20083,-0.0228638
-5.72,-0.108909
2.35583,0.044855
-4.2075,-0.0801106
2.6675,0.0507891
1.595,0.0303687
0.229167,0.00436332
1.21,0.0230383
-1.2375,-0.0235619
-1.2375,-0.0235619
-0.119167,-0.00226893
-0.00916667,-0.000174533
-0.33,-0.00628319
0.531667,0.0101229
0.22,0.00418879
-1.5675,-0.0298451
0.696667,0.0132645
-2.60333,-0.0495674
-0.265833,-0.00506145
-1.65917,-0.0315905
-2.23667,-0.042586
1.8425,0.0350811
-2.97917,-0.0567232
-2.5025,-0.0476475
2.53917,0.0483456
-2.6675,-0.0507891
1.815,0.0345575
8.69,0.165457
7.535,0.143466
7.63583,0.145386
9.23083,0.175755
7.08583,0.134914
8.75417,0.166679
12.6042,0.239983
11.9258,0.227067
10.78,0.205251
12.0083,0.228638
9.41417,0.179245
7.7275,0.147131
14.8683,0.283092
10.45,0.198968
10.45,0.198968
6.05917,0.115366
-0.458333,-0.00872665
-1.1275,-0.0214675
1.265,0.0240855
-4.51917,-0.0860447
-4.76667,-0.0907571
3.00667,0.0572468
-4.785,-0.0911062
4.24417,0.0808087
-5.29833,-0.10088
0.605,0.0115192
2.805,0.0534071
-2.6125,-0.0497419
3.30917,0.0630064
-2.86,-0.0544543
-2.10833,-0.0401426
2.93333,0.0558505
-3.04333,-0.0579449
-3.15333,-0.0600393
2.7225,0.0518363
-0.0916667,-0.00174533
-3.06167,-0.058294
-3.06167,-0.058294
-3.53833,-0.0673697
-1.05417,-0.0200713
1.13667,0.0216421
-1.8425,-0.0350811
0.4675,0.00890118
-0.7425,-0.0141372
-3.51083,-0.0668461
2.57583,0.0490438
-1.97083,-0.0375246
-3.94167,-0.0750492
3.00667,0.0572468
-4.21667,-0.0802851
-1.54,-0.0293215
3.06167,0.058294
-2.2,-0.0418879
2.64917,0.05044
0.971667,0.0185005
-2.86917,-0.0546288
2.43833,0.0464258
-1.46667,-0.0279253
-1.98,-0.0376991
3.55667,0.0677188
-0.100833,-0.00191986
-0.6875,-0.01309
1.68667,0.0321141
-1.32,-0.0251327
0.7425,0.0141372
0.7975,0.0151844
-0.944167,-0.0179769
0.476667,0.00907571
0.705833,0.013439
-1.47583,-0.0280998
0.889167,0.0169297
0.311667,0.00593412
-1.25583,-0.023911
0.77,0.0146608
-1.25583,-0.023911
-1.52167,-0.0289725
1.43,0.0272271
-1.09083,-0.0207694
-2.42,-0.0460767
2.3375,0.0445059
-2.915,-0.0555015
-2.57583,-0.0490438
1.8425,0.0350811
-2.10833,-0.0401426
-1.16417,-0.0221657
2.365,0.0450295
2.365,0.0450295
0.953333,0.0181514
1.36583,0.0260054
-2.255,-0.0429351
3.00667,0.0572468
0.586667,0.0111701
0.385,0.00733038
1.65917,0.0315905
0.540833,0.0102974
-2.68583,-0.0511381
2.035,0.0387463
0,0
0.0275,0.000523599
2.30083,0.0438078
-1.31083,-0.0249582
1.65,0.0314159
0.999167,0.0190241
-1.4575,-0.0277507
-0.6875,-0.01309
0.055,0.0010472
-1.2925,-0.0246091
-0.210833,-0.00401426
-2.3375,-0.0445059
0.495,0.00942478
0.394167,0.00750492
0.0275,0.000523599
-1.32,-0.0251327
1.02667,0.0195477
-0.403333,-0.00767945
0.751667,0.0143117
2.035,0.0387463
-2.29167,-0.0436332
1.49417,0.0284489
-1.33833,-0.0254818
-1.97083,-0.0375246
-0.0825,-0.0015708
-1.61333,-0.0307178
-1.86083,-0.0354302
1.13667,0.0216421
0.238333,0.00453786
-1.5125,-0.0287979
0.705833,0.013439
0.8525,0.0162316
-0.6325,-0.0120428
0.614167,0.0116937
0.3575,0.00680678
-0.146667,-0.00279253
0.669167,0.0127409
-0.715,-0.0136136
0.825,0.015708
-0.751667,-0.0143117
-0.293333,-0.00558505
1.27417,0.0242601
-0.403333,-0.00767945
0.33,0.00628319
1.045,0.0198968
-0.751667,-0.0143117
0.696667,0.0132645
0.44,0.00837758
-0.623333,-0.0118682
0.9075,0.0172788
-0.0275,-0.000523599
-0.7975,-0.0151844
-0.421667,-0.00802851
-0.1375,-0.00261799
-0.0183333,-0.000349066
0.825,0.015708
0.531667,0.0101229
-0.7975,-0.0151844
-0.293333,-0.00558505
0.00916667,0.000174533
-1.28333,-0.0244346
-0.4125,-0.00785398
0.22,0.00418879
-0.8525,-0.0162316
1.485,0.0282743
-0.348333,-0.00663225
-1.045,-0.0198968
-0.0183333,-0.000349066
